Date,TweetsURL,Users,Source,Location,Tweets,Likes Count,Retweet Count,Tweet Quote_Count,Tweet Reply_Count
2022-09-24 00:38:29+00:00,https://twitter.com/hallyy_moon/status/1573471901359525888,hallyy_moon,Twitter for Android,Ghostnation 👻❤🚀🇿🇦,"Groonavy won't rest worst part is that it's week 9 😪 but still 
#BBNaija #GroovyMono𓃵
Groovy 🥰🥰 https://t.co/Syi8NIz5c6 https://t.co/idBw8cN5b5",5,0,0,0
2022-09-24 00:38:23+00:00,https://twitter.com/Siobhann_Boyd/status/1573471873907687429,Siobhann_Boyd,Twitter for iPhone,"Los Angeles, California ",Dotun watching at Adekunle with Daniella. Talking about him. #BBNaija https://t.co/FF3RnxLHv3,3,1,0,2
2022-09-24 00:38:19+00:00,https://twitter.com/GinaConsult/status/1573471860414611468,GinaConsult,Twitter for iPhone,,Shockingly my cousin called Daniella manipulative&amp;cunningly playing an innocent gal script immediately the 2 levels merged &amp; I didn’t actually see it. I defended her but she was right about Daniella. Not surprised though for someone that easily jumps in with the new guy #BBNaija https://t.co/MXZK4mZQkg,3,0,0,2
2022-09-24 00:38:17+00:00,https://twitter.com/IreneSamgh/status/1573471852156026894,IreneSamgh,Twitter for iPhone,,I went to her Instagram to check thinking it’s a lie😂😂😂😂... ooh Chamzy “in ilebaye’s voice” #BBNaija https://t.co/37zBs7cMi2,3,0,0,0
2022-09-24 00:38:12+00:00,https://twitter.com/diniwe79/status/1573471830580527126,diniwe79,Twitter for Android,,I don't know why Daniella hates Bella so much and wants her by any means #bbnaija https://t.co/f3X6sC5hAz,1,0,0,2
2022-09-24 00:38:11+00:00,https://twitter.com/Elula000/status/1573471826629492751,Elula000,Twitter for iPhone,Adekunle’s arms ,🤣🤣🤣😂 you won’t use Adekunle to build fanbase. What did he say about Rachel? That she is drunk?? She is! That Rachel was his closeup partner?? She was. That people tried shipping them and it planted a seed? It did. So what slag??? Are you mad??? #bbnaija https://t.co/3FKgEA3Otj,11,1,0,2
2022-09-24 00:38:07+00:00,https://twitter.com/Bisolarh3/status/1573471809260879890,Bisolarh3,Twitter for iPhone,,@AtikuNimotalahi @Proton_only @BBNaija Lmao 😂😂,0,0,0,0
2022-09-24 00:38:02+00:00,https://twitter.com/carlywhyte12/status/1573471786028630028,carlywhyte12,Twitter for iPhone,,This 70 years old man has an appalling attitude sometimes 😏😏😏#BBNaija,4,0,0,1
2022-09-24 00:37:52+00:00,https://twitter.com/FrankQ_Poet/status/1573471745570373643,FrankQ_Poet,Twitter for Android,Namibia,"🎯😎

Omo
One Shipper's group have already started donations for a private jet. And they're serious 😳

Please this is not the time for this. We need that money for IUCs😭😭😭😭😭🙏

 #BBNaija https://t.co/YIkePs22KW",9,0,0,1
2022-09-24 00:37:48+00:00,https://twitter.com/godspremiumbaby/status/1573471727643918359,godspremiumbaby,Twitter for iPhone,"Abuja, Nigeria","@GinaConsult FOLLOW DANIELLA
#FireGirlDaniella
#BBNaija  
Please follow Daniella’s new account. Her account got suspended @DaniellaUPeters",2,0,0,0
2022-09-24 00:37:47+00:00,https://twitter.com/hottiegroovy/status/1573471722614947870,hottiegroovy,Twitter for Android,,"3 bites are too many Phyna! 

Phynanation come and carry your girl. 

#BBNaija https://t.co/W3ZlH0eKpX",18,4,2,5
2022-09-24 00:37:41+00:00,https://twitter.com/MotivationalJo1/status/1573471697637867529,MotivationalJo1,Twitter for Android,,"Danny is like those women who have it easy with guys when others are shouting ""God when?"" #bbnaija",3,0,0,1
2022-09-24 00:37:34+00:00,https://twitter.com/JPs_daughter/status/1573471670983065628,JPs_daughter,Twitter for Android,"Lagos, Nigeria","@___Taurean___ @yinkus4mii @abenaserw @BBNaija As in ehnnnn! I don listen to the clip. There are somethings you would study the context n mode of application,  but because it's Bryann agenda must agend.",0,0,0,0
2022-09-24 00:37:34+00:00,https://twitter.com/nellysexy25/status/1573471668705558547,nellysexy25,Twitter for Android,"Abuja, Nigeria","Bryann is the Winner of bbnaija season 7!!! 
Gen Z taking the bag this time !! Soro Soke  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥#bbnaija https://t.co/knCwlNGFbV",25,5,0,0
2022-09-24 00:37:29+00:00,https://twitter.com/blahbiddiboop/status/1573471651169173505,blahbiddiboop,Twitter for iPhone,"England, United Kingdom",How long would we suffer watching this nau?? I think they’ve shown us the last of Groophy.. I just wish I’d have a timetable.. I dont want to keep skipping through these guys’ convos #bbnaija @BBNaija,5,0,0,0
2022-09-24 00:37:27+00:00,https://twitter.com/godspremiumbaby/status/1573471639462871069,godspremiumbaby,Twitter for iPhone,"Abuja, Nigeria","@Vee93797454 FOLLOW DANIELLA
#FireGirlDaniella
#BBNaija  
Please follow Daniella’s new account. Her account got suspended @DaniellaUPeters",1,0,0,1
2022-09-24 00:37:12+00:00,https://twitter.com/phlychic_nthabi/status/1573471579312357389,phlychic_nthabi,Twitter for Android,ZA,"Bryann fans toxic AF #BBNaija 
Even changing do to steal simcards and iucs euwwww #BBNaija https://t.co/8VOuOX2qlk https://t.co/7BzqvvZ4tF",3,1,0,1
2022-09-24 00:37:09+00:00,https://twitter.com/godspremiumbaby/status/1573471563252367360,godspremiumbaby,Twitter for iPhone,"Abuja, Nigeria","@Maria89140687 FOLLOW DANIELLA
#FireGirlDaniella
#BBNaija  
Please follow Daniella’s new account. Her account got suspended @DaniellaUPeters",1,0,0,0
2022-09-24 00:37:05+00:00,https://twitter.com/Vee93797454/status/1573471546458374167,Vee93797454,Twitter for Android,,Dotun 🤣🤣🤣🤣🤣🤣🤣#Bbnaija,1,0,0,0
2022-09-24 00:37:03+00:00,https://twitter.com/C_Queen999/status/1573471539860733958,C_Queen999,Twitter for iPhone,,Dotun na bad guy 😂😂😂😂 #bbnaija,4,0,0,0
2022-09-24 00:37:03+00:00,https://twitter.com/LikhonaIzulu/status/1573471538879266851,LikhonaIzulu,Twitter for Android,South Africa ,"When Groovers &amp; Phynation meet outside the Court 🤣😂

#BBNAIJA https://t.co/2SHMm3Z1QR https://t.co/irfF7sVjbw",19,3,0,1
2022-09-24 00:37:02+00:00,https://twitter.com/Aissa1015/status/1573471535658041349,Aissa1015,Twitter Web App,Ghana,Daniella can't wait for Bella to go home #bbnaija Bryan was like hmm,5,0,0,1
2022-09-24 00:37:00+00:00,https://twitter.com/agness_turay/status/1573471526392823812,agness_turay,Twitter Web App,Sierra Leone,@BBNaija phyna my sweetheart,1,0,0,0
2022-09-24 00:36:59+00:00,https://twitter.com/remy_luvy/status/1573471522018164753,remy_luvy,Twitter for Android,,"That's the thing..your brain too slow. These things are not rocket science. Just small thinking and calculations. Why dyu think some HMs can feel they're going home based on the line up? Elo, Chichi, Hermes etc predicted top contenders while in the house. Duuuuh!
#BBNaija https://t.co/MkohXVSh4e",0,0,1,0
2022-09-24 00:36:56+00:00,https://twitter.com/LovxKayy/status/1573471510941007876,LovxKayy,Twitter for Android,,"Sheggs fc and rebellz have been on each others necks since yesterday.... what's going on??

#BBNaija",3,0,0,0
2022-09-24 00:36:55+00:00,https://twitter.com/Vee93797454/status/1573471504985096210,Vee93797454,Twitter for Android,,The only roommates who dont make sense who are not similar are Bella and Christy O #Bbnaija,11,0,0,3
2022-09-24 00:36:46+00:00,https://twitter.com/KumzMedia/status/1573471467651596297,KumzMedia,Twitter for iPhone,,"@steves_jay @world_eazy @BBNaija @DStvNg Black blue, you mean in a real combat? Black and blue, he will become lifeless in 1 68 s",0,0,0,0
2022-09-24 00:36:40+00:00,https://twitter.com/Queenbee822414/status/1573471442133450756,Queenbee822414,Twitter for iPhone,,@Triciaduchess @Proton_only @Mecuswhite @BBNaija I know,2,0,0,0
2022-09-24 00:36:36+00:00,https://twitter.com/Kingpat17437382/status/1573471425544978437,Kingpat17437382,Twitter for Android,,@sarahprincessst @AllaboutGroophy @BBNaija Ooh honestly i didn't know o😂..no wonder she's angry...but that bitting part no jig sha,0,0,0,0
2022-09-24 00:36:34+00:00,https://twitter.com/JPs_daughter/status/1573471416376229911,JPs_daughter,Twitter for Android,"Lagos, Nigeria",@yinkus4mii @abenaserw @___Taurean___ @BBNaija I stopped seeing you on FB. But you should listen properly n stop the propaganda he say 'the he said the winner might now' remove bias from your mind n listen with an honest mind. Y'all should slow down.,0,0,0,0
2022-09-24 00:36:27+00:00,https://twitter.com/That_nupegarl/status/1573471389952114691,That_nupegarl,Twitter for Android,Your shadow ,"@JacobUwagboe2 @BBNaija Oga, sry to disappoint u, groovy was actually d1 drinking on her behave 🤝",1,0,0,1
2022-09-24 00:36:26+00:00,https://twitter.com/Amekbaby/status/1573471384658903059,Amekbaby,Twitter Web App,,See Adekunle saying nice things about Dotun but see him saying rubbish Abt Adekunle........... #Bbnaija... Adekunle Grace will speak for you...,24,2,0,1
2022-09-24 00:36:25+00:00,https://twitter.com/godspremiumbaby/status/1573471381508980736,godspremiumbaby,Twitter for iPhone,"Abuja, Nigeria","Please, Team Bello, I know y’all are looking for where to pour out your frustrations. But please, leave Daniella Peters out of it!! She doesn’t see your girl and obviously, your girl doesn’t see her too. She sees only her man and that’s okay. Y’all should rest!#BBNaija",9,4,0,0
2022-09-24 00:36:22+00:00,https://twitter.com/Moses_19890/status/1573471368741519363,Moses_19890,Twitter for iPhone,,"This BBNAIJA set of housemates are not popular in the street.I think Laycon is the last popular housemate of BBNaija. I haven’t watched any clip of this current BBNaija more than 5 seconds, I hardly see them on my trend table, it is because I don’t know their names🤦🏿🚶🏾‍♂️🚶🏾‍♂️",2,0,0,0
2022-09-24 00:36:16+00:00,https://twitter.com/Triciaduchess/status/1573471344016097284,Triciaduchess,Twitter for Android,,@Queenbee822414 @Proton_only @Mecuswhite @BBNaija Na you wan turn am to serious matter. Even Biggie know say na play. Make we rest the matter. It's not serious,0,0,0,1
2022-09-24 00:36:04+00:00,https://twitter.com/unique_friendss/status/1573471290740047894,unique_friendss,Twitter for iPhone,United States,"Sheggz should pull a Beauty when he gets out of the house and just ghost

 #bbnaija",7,0,1,0
2022-09-24 00:35:58+00:00,https://twitter.com/GinaConsult/status/1573471266673147904,GinaConsult,Twitter for iPhone,,"I heard Daniella and this is not the first time she is saying she wants Bella out of #BBNaija , her eagerness and happiness anytime she thinks Bella leaving is a reality is actually a scary thing bcos she acts differently when speaking to her. My cousin called her manipulative",11,0,1,4
2022-09-24 00:35:56+00:00,https://twitter.com/osomhenjr/status/1573471259156938767,osomhenjr,Twitter for Android,,"Who remember the name of this rapper for 2face song cos me no know am

Young Jonn Koo Koo #Wizkid Machala More Love Less Ego Lucy Kelly Diane DOYIN #SadRomance #BBNajiaS7 ASUU #Liquolions Ckay PiggyVest #Trending #gistlover Bella Hermes #Bbnaija #WizKid𓃵 Tiwa Asake Amotekun https://t.co/Gw9EzlNLEz",2,0,0,2
2022-09-24 00:35:52+00:00,https://twitter.com/nellysexy25/status/1573471243977752577,nellysexy25,Twitter for Android,"Abuja, Nigeria","Bryann is the Winner of bbnaija season 7!!! 
Gen Z taking the bag this time 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥#bbnaija https://t.co/Tcvvo1nOnQ",28,6,0,1
2022-09-24 00:35:51+00:00,https://twitter.com/BlackMarmaid1/status/1573471236314759182,BlackMarmaid1,Twitter for iPhone,Phynation,@Proton_only @Mecuswhite @BBNaija Mumu,0,0,0,0
2022-09-24 00:35:47+00:00,https://twitter.com/bayo_xxx/status/1573471222666493963,bayo_xxx,Twitter for Android,,I have never seen a man gossip like this dude adekunle before 🤮 #BBNaija,11,0,2,10
2022-09-24 00:35:31+00:00,https://twitter.com/Lillia55986850/status/1573471155574407185,Lillia55986850,Twitter for Android, 🇿🇦South Africa ,"@Itz_Bethy @hottiegroovy 🤣🤣🤣🤣🚀🚀
#GroovyMono
#BBNaija",0,0,0,0
2022-09-24 00:35:30+00:00,https://twitter.com/ViinohLegodi/status/1573471151614984216,ViinohLegodi,Twitter for Android,"Pretoria, South Africa","Bryann: I don't have a team, I only left my mom &amp; my guys 
Haters : Bryann paid PR yen yen 🗣🗣
#BBNaija",30,9,0,1
2022-09-24 00:35:25+00:00,https://twitter.com/Daisydamsel799/status/1573471128504369156,Daisydamsel799,Twitter for iPhone,,Lmao. You think I have forgotten why Bbmzansi was closed for years?? What some of you have condone there should never be mentioned on this app. You’re in no position to give a reasonable take on this. #bbnaija https://t.co/AO1J6kQVoF,3,0,1,0
2022-09-24 00:35:24+00:00,https://twitter.com/Queenbee822414/status/1573471125379612673,Queenbee822414,Twitter for iPhone,,@Mecuswhite @Triciaduchess @Proton_only @BBNaija Sure.,1,0,0,1
2022-09-24 00:35:23+00:00,https://twitter.com/soft_nation_/status/1573471118886830089,soft_nation_,Twitter for iPhone,,Groovy and phyna after BBN #BBNAIJA #BBNaija #bbnaija https://t.co/aMirEwI6CL,8,0,1,0
2022-09-24 00:35:22+00:00,https://twitter.com/Nontu2ko101/status/1573471117439795204,Nontu2ko101,Twitter for Android,South Africa,So Phyna only want Groovy to only focus on her yho #BBNaija #GroovyMono𓃵,5,0,0,1
2022-09-24 00:35:21+00:00,https://twitter.com/mahnkyle/status/1573471111962034179,mahnkyle,Twitter for Android,"Gaborone, Botswana. ","Adekunle might come out with zero solid friends in this show

Mostly his fault

#BBNaija #BBNaijaS7 #BBNaijaSeason7 #BBNaijia",4,0,1,2
2022-09-24 00:35:19+00:00,https://twitter.com/Trish_Maphosa/status/1573471103686672394,Trish_Maphosa,Twitter for Android,"Atlanta, GA","Kayode abeg take us inside, I think I like this side of Rachel ""The Advocate of Love"" #BBNaija",1,0,0,0
2022-09-24 00:35:10+00:00,https://twitter.com/FegorFrank/status/1573471065845661730,FegorFrank,Twitter for Android,,Dozzy Shippers una get WhatsApp group? I have never shipped before but this one I'm shipping with my full chest. Make dem eat my money Biko. They didn't share saliva yet the best❤️#BBNaija,6,1,0,0
2022-09-24 00:35:04+00:00,https://twitter.com/nellysexy25/status/1573471040436568078,nellysexy25,Twitter for Android,"Abuja, Nigeria",Bryann you already know you are the Winner of bbnaija season 7 🔥🔥🔥🔥🔥🔥🔥🔥🔥#bbnaija,25,2,0,0
2022-09-24 00:34:59+00:00,https://twitter.com/AtikuNimotalahi/status/1573471019561517059,AtikuNimotalahi,Twitter for Android,,"@BBNaija handler is already sleeping oo while bryann is still awake .

  Sha Sha Sha SHAME !!! #Bbnaija .

   You  can't cheat nature,so please leave bryann alone if he is sleeping during the day .🗣️🗣️🗣️.
 Werey handler",11,1,0,1
2022-09-24 00:34:58+00:00,https://twitter.com/foworolaaa/status/1573471014062784522,foworolaaa,Twitter for iPhone,Nigeria,If you want to grow your account on TikTok just use phyna’s sound 🥹 phynations are like MTN (everywhere you go)you see them lined up in the comment section 😹❤️ #Phyna𓃰 #bbnaija           Please no sleep for the wicked next week ✌️ https://t.co/QnQXCuoCOR,4,0,0,0
2022-09-24 00:34:57+00:00,https://twitter.com/veekrop/status/1573471012540252182,veekrop,Twitter for Android,New Heaven ,"See her face after fighting with Lucy 🤣🤣  I so much love this picture with her famous wig cap 💔💔🤣🤣 e dey lopsided, the person that took it didn't try at all 🤣🤣

#bbnaija 
#nengi https://t.co/RieVmN6SIn https://t.co/6IWmPK4iNK",1,0,0,0
2022-09-24 00:34:56+00:00,https://twitter.com/Triciaduchess/status/1573471006601220096,Triciaduchess,Twitter for Android,,"Abeg he should go and wear the green for peace to reign. I'm tired 
#BBNaija https://t.co/G4AW7YYY77",5,0,0,2
2022-09-24 00:34:56+00:00,https://twitter.com/EliteOfEcowas/status/1573471005640740864,EliteOfEcowas,Twitter for iPhone,Abuja,"Lemme go and compose a hate tweet in his Sister’s DM, no be only Bella’s family he will give headache today. #BBNaija",9,0,3,5
2022-09-24 00:34:54+00:00,https://twitter.com/Maureen22529266/status/1573470997176516618,Maureen22529266,Twitter Web App,"Chonburi, Thailand",So Groovy is fake because he is not controlling Phyna like how you control Bella. Sheggz is something else #BBNaija,2,0,0,0
2022-09-24 00:34:52+00:00,https://twitter.com/filled_popcorn/status/1573470990679539721,filled_popcorn,Twitter for iPhone,paris she/her,phyna the vampire i stan 😂 #bbnaija,16,0,0,1
2022-09-24 00:34:50+00:00,https://twitter.com/Mecuswhite/status/1573470980541906996,Mecuswhite,Twitter for iPhone,worldwide,@Queenbee822414 @Triciaduchess @Proton_only @BBNaija Babe stop explaining yourself. We are all watching! Leave fools to their tears! Pls don’t kill the fun,0,0,0,1
2022-09-24 00:34:45+00:00,https://twitter.com/NeoRenale/status/1573470962141495317,NeoRenale,Twitter Web App,London,"I hope in all this toxicity y'all know SheggzFc didn't become just toxic right?

#BBNaija",6,0,0,0
2022-09-24 00:34:44+00:00,https://twitter.com/__DiamondStorms/status/1573470955678089216,__DiamondStorms,Twitter for iPhone,"Abuja, Nigeria","@AtikuNimotalahi @BBNaija You are really pressing his neck this night😂
Just free him small.",0,0,0,0
2022-09-24 00:34:42+00:00,https://twitter.com/jacklyntemidir1/status/1573470950737182740,jacklyntemidir1,Twitter Web App,,#bbnaija Daniella just called Dotun is a pervert. Lol,3,0,0,3
